X,Y,T
-3.7390311820087243,20.403104441722224,23.951530524944953
-4.124789556915184,20.017346066815765,23.700596782775126
-4.510547931821643,19.631587691909306,23.459679482944384
-4.917542483989707,19.224593139741245,23.229604705672827
-5.303300858895497,18.838834764835454,23.04197861081133
-5.689059233801289,18.453076389929667,22.874803059958218
-6.096053785969179,18.046081837761776,22.722663439305393
-6.48181216087531,17.660323462855644,22.60663580561755
-6.867570535781441,17.274565087949515,22.534499359343048
-7.071067811865476,15.40440114519881,21.898484403594637
-7.071067811865476,13.73773447853214,20.964190367378226
-7.071067811865476,12.07106781186548,20.332132372998185
-7.071067811865476,10.40440114519881,19.703775214315243
-7.071067811865476,8.737734478532142,19.15202246945271
-7.071067811865476,16.783279204122124,22.489740492754404
-7.071067811865476,16.237734478532143,22.324171737529948
-7.071067811865477,15.692189752942163,22.060025427411976
-7.071067811865476,15.116612537455456,21.731322712115897
-7.071067811865476,14.571067811865476,21.41463157117397
-7.071067811865477,14.025523086275493,21.11032813399931
-7.071067811865477,13.44994587078879,20.868467592639153
-7.071067811865476,12.904401145198811,20.663796702747387
-7.071067811865476,12.358856419608832,20.448161679573392
-7.071067811865476,11.783279204122127,20.224856220823494
-7.071067811865476,11.237734478532145,20.019927844462853
-7.071067811865477,10.692189752942163,19.813611486338264
-7.071067811865477,10.116612537455456,19.59767439597573
-7.071067811865476,9.571067811865476,19.407828927117365
-7.071067811865476,9.025523086275493,19.234079274692974
-7.071067811865476,8.449945870788788,19.071965174221067
-7.071067811865476,7.904401145198809,18.943197613352783
-7.071067811865477,7.358856419608829,18.863469152750948
-5.892556509891688,5.892556509891688,18.16832523283339
-4.714045207918245,4.714045207918245,16.857962194717203
-3.535533905941769,3.535533905941769,15.878213133484294
-2.357022603960318,2.357022603960318,14.721520675160493
-1.17851130198016,1.17851130198016,13.483203808405179
-6.867570535782571,6.867570535782571,18.82139175217825
-6.481812160878582,6.481812160878582,18.65786304772484
-6.096053785974593,6.096053785974593,18.36632842168527
-5.689059233808843,5.689059233808843,17.948118732334443
-5.303300858904967,5.303300858904967,17.496856689947165
-4.917542484001091,4.917542484001091,17.05649298764811
-4.510547931834876,4.510547931834876,16.730859166417435
-4.124789556930007,4.124789556930007,16.426532656899003
-3.7390311820251387,3.7390311820251387,16.075595668455794
-3.332036629857541,3.332036629857541,15.729612848661565
-2.946278254951044,2.946278254951044,15.397380155384955
-2.5605198800445463,2.5605198800445463,14.99401725669125
-2.153525327876313,2.153525327876313,14.575505768408107
-1.7677669529702391,1.7677669529702391,14.2789792164803
-1.3820085780641653,1.3820085780641653,13.852428008870158
-0.9750140258961547,0.9750140258961547,12.907951120905985
-0.58925565099008,0.58925565099008,11.988663389243998
-0.2034972760840055,0.2034972760840055,11.008427216849974
12.74351481163222,4.829250828102222,16.716542601938084
12.13346443532541,19.76732956683948,24.00583392298326
-2.12840731513536,4.035983141158462,15.73314166052259
-2.912753935132155,19.21294228203417,23.729860048171048
5.582503122725132,1.480633286540636,11.804456632498727
3.500352113640568,22.79979239026871,28.38645287286261
-5.558977979691248,11.57115263069483,20.13966192628669
15.70498561073636,13.54817440494947,20.28617485981944
-0.5009243831197746,21.0358789702154,25.797832188713286
14.51861356799321,17.45484237997053,22.039157946456726
10.44270948239175,3.051601868263267,14.636661939449194
2.405477262689922,1.491258186885511,11.564910881463582
-5.130236525390735,14.5476304467981,21.542767229081107
15.56976013206881,10.18542115476601,19.135719817497765
6.820529395359715,22.60530726118371,28.07462738571594
-5.251149501785016,16.90897432999461,22.444277860333717
-4.298890835857874,15.83079797655427,22.082352657550835
-4.129337319326719,14.04202097125325,21.259849873131113
-3.078685112033873,14.90714538886455,21.695655744090942
-2.726478573647222,13.19819346363469,20.903902118579726
-1.211036162377591,13.71519698095483,21.227518823652442
-0.9892262863626418,12.05362140478773,20.393687843319753
0.4203289806291551,12.41940215600771,20.729213121823765
0.4991082416227391,11.27819041863333,20.010644732207037
1.796902069552791,12.62359481790648,20.647894805566015
1.898911280780467,10.91298874449228,19.622138208090792
3.747721069294365,11.75639027879725,20.037456714791393
3.210006279376071,13.12739424327211,20.91814653522063
5.228888195173975,12.55198201107789,20.418625268623934
4.506756555016461,10.45447336639022,19.183201013041593
5.95164150335094,11.29246239665936,19.631009723739073
4.626242001865478,13.89042677360536,21.251564238520082
5.229078965842954,9.156611500261347,18.333357804422786
6.658892226454539,9.988449913819297,18.806656029750638
7.244854779542892,12.14131516390247,20.153773585896413
3.822943560639228,8.370822065333176,17.951274944994694
2.730743904230773,14.39006967416401,21.663301369172192
4.058218281942553,15.22158346628336,22.13723163587462
5.795979882169642,7.727377995158375,17.33688090372418
8.060077218385851,10.87200649699535,19.32106244673426
8.198689366889266,13.18971414239329,20.699417707081313
3.500071356834734,16.46176722604108,22.872137065845553
8.71119036801611,9.440660228736935,18.480848556133164
4.481799992351851,17.04466955635105,23.282786976640146
4.258881538033588,7.001197780284788,16.965388984764914
0.6789055343407587,9.527349501886329,19.053206641195978
10.12093102322966,10.03775598071159,18.982040607088873
5.560701930612132,16.30891750188877,22.635259600004545
3.077870414598682,17.7951157830973,23.830215445794543
1.58533146848008,16.99066373874071,23.279681174478522
6.429362728590263,5.983056942667882,16.115363407713712
6.000192513267028,18.12855810124374,23.862953842496495
7.399143700311292,16.35959324562092,22.65533503023638
10.31447937301042,8.825214484930907,18.304951658061338
4.570638938645691,5.443623955455977,15.576508457019811
2.499517706331581,6.552337673626142,16.659997611641103
7.547624324518796,17.98641660495117,23.702955928026732
9.350571249815282,17.91268840320199,23.328622158649647
11.5394923751439,10.29846085829296,19.098250243220882
11.49775980424025,12.05366589553655,19.908167134414313
6.283176956238625,19.62781439236739,25.040909504639185
-2.471953474483262,11.56152391724586,20.117480257537903
0.9569160678849813,18.43274366681428,24.278475583535574
-0.4589696087055776,17.50766997468284,23.488467241889836
8.912295516745003,19.23167196606903,24.408706765100153
9.344472673739713,8.111066829702244,17.686966472293975
10.2603243999801,6.665005653568968,17.27479065281309
8.553603734620753,5.916308455930095,16.3095763526809
8.931881847422538,16.14168985077846,22.31022493095454
10.51408338977949,17.02893689163142,22.569162863245236
10.35750024828729,15.82129617564848,21.821577361214096
6.182928745486056,4.210936700204289,14.551566043660408
2.991244056686328,4.888421999217625,15.28955118882043
1.373158931517629,5.682364301376027,16.206525109326094
2.655616508280083,19.61415324550404,25.188001470584528
11.76777174481942,15.52523240172356,21.522053851120884
11.58884467041135,13.83531489454971,20.710939790989997
13.13903980542789,15.179239902899,21.146091307539052
-2.710026353141075,16.2347412744859,22.369080880927683
7.353332501986586,13.76878143285154,21.121255110118838
1.922413698817027,8.556493715984468,18.283957543298264
-0.3921126522127961,8.350121112141071,18.28851125524217
-1.592163211009127,6.946740495942495,17.526222502318365
0.6581283927511139,14.30183569286443,21.692849267416673
1.263175930977269,20.71848081423739,26.078839260810344
1.430212661039221,4.528700451006254,14.982231610567954
13.00303315874445,13.62601155794765,20.47423498688331
10.07332443430133,5.294095526542947,16.09854573248484
8.858518118836088,4.388411699362735,15.305113251085134
12.87100879885716,10.356160866376,19.256469414935335
12.81109259862332,9.176598882748717,18.769017597972653
-2.55393833860361,8.158184689104456,18.405885143077892
11.94452323378825,17.31447655167779,22.579625111253474
-0.4878984391909702,4.652520961732935,15.52058215766032
-0.420473211696787,2.924247557393413,13.977165063886217
9.104297794697016,22.31248936727139,27.375429044894013
15.23724244066837,7.926604446100425,18.395273130801762
0.7557345445769782,22.46261988949432,27.868545129806623
8.855749472191922,1.394160814303042,12.317076473084326
-5.539876380787129,8.198328034829824,18.823858900272306
15.35413121839423,16.35043399593883,21.42513211409968
14.3985954114186,14.95096916160081,20.87186981384089
8.282193332779105,20.74464713226665,25.726835465117222
9.67282739465294,19.97472346209895,24.904490275775014
6.609073692575334,21.0768364629246,26.333848462728273
11.75001575286322,5.897030307718186,16.953363935661013
3.300117450432934,21.42163273148666,26.941422838686652
5.041801586191204,22.70110138664094,28.26153995149617
4.878736991716949,21.21405396844392,26.636992976152875
-5.508660663138597,13.16514242867306,20.809747673838842
13.85382005383472,6.122716346312322,17.577243619947627
-4.047544466521312,18.12308377761229,23.025054903584866
7.151137474654255,1.420885562090601,11.902294257264339
5.998934867787067,2.848594337490875,13.232125047789548
4.945841351564106,2.910001794500306,13.018065891464406
7.424090667980685,2.847688379040587,13.618023558261617
11.6382399145014,3.73288864120627,15.80995502304415
-2.960946952744055,5.227833932424546,16.620058020230324
-1.718846675458277,20.24030242712094,24.649124222972116
0.1842346817575121,19.7336981538128,25.152922349423644
-1.070722757622818,18.84530747184715,24.117689525637854
-1.765659605822696,16.72487188043945,22.833727815467462
13.35460720689517,18.53693217067154,22.853841222028358
10.81235959597395,18.83951724065424,23.715405189994204
3.884088290444986,1.84942994207512,11.77443781013876
3.315032399885845,3.399579028418579,13.633153172125088
-5.535719442501299,9.947490812087786,19.475562475776492
-4.016176399435156,11.39469698298022,20.055818233853227
-3.932108453598604,9.74710763089143,19.25679155006072
15.6704150899652,11.93329411209476,19.73535018031822
14.29090872008906,11.91555807496324,19.735919521083655
11.57617833606579,8.485753650677548,18.15121650566017
9.614115062116715,12.0616895845522,19.97886209634987
4.533105295449316,18.13066303034426,24.075796328972046
7.282125606392298,8.582331324066821,17.913321050142013
7.958572897923231,7.20345570045052,16.958894776383186
7.555966719872452,5.349340242395563,15.59637518478666
6.489918343603586,13.27339026956532,20.797910007382526
6.011950986490064,14.5496301728481,21.609339997495255
7.350671629786225,14.79630147959561,21.76729131576428
8.674510693060375,14.55604116042218,21.449460971574627
10.08639144742492,14.1307872545274,21.01414343460331
3.066352972519541,9.564066906316226,18.759822611411693
2.776761606789189,7.875590499187102,17.704879284485475
0.9983564100490799,7.429680868817155,17.50434198587508
0.2231573269773328,6.193901514480163,16.73643449135836
1.780269439836905,13.74967897665474,21.288054437244913
2.158271688348264,15.59842076452097,22.314291968110286
-0.3855172060861571,10.660310267761,19.62635392449758
-1.969940145646311,9.639800313173051,19.192322750301198
0.6819537031403372,1.325213957224977,11.994506783525873
-1.710641891176189,5.596281667727759,16.468928521554933
-4.089168168341904,12.98419670454276,20.68358735732483
2.41585043635599,22.85066512240192,28.468907081580124
-1.43184736350073,15.33690057935256,22.14358679535545
12.76823763012103,7.244481742501162,17.911096335176715
0.07219205879760265,16.06573296514267,22.654010634057155
13.56753708203869,16.44987397109581,21.803564349557305
-3.589764247529867,6.559356199315358,17.750179169214558
13.6801065169005,8.688341611893364,18.54368889587157
7.509171563790437,4.264452739618068,14.755199843983647
-2.267569370953948,17.95446339336253,23.289732124187974
10.12980950080345,4.040036340240689,15.486798552441794
7.802976079335069,19.3898392604671,24.73253993983788
0.4493583105045589,21.4430581643424,26.612454392509942
4.779044715711334,3.953012688204766,14.288461746450153
14.13740105553309,10.26869266245176,19.130847116016742
12.91794628872604,11.98325817895334,19.83969642955869
15.66667468322326,15.06020533434374,20.809803287857
14.43617141254813,15.92007658881218,21.32174062888649
-1.6424997635086,3.104554445670516,14.921006032371949
1.466110954812444,2.647827166122014,13.382321981877725
4.641931630234605,19.64930742235723,25.309917317618652
14.35160390864979,13.5164232902528,20.310526434219486
10.86473660669972,20.92469034576445,25.42223280440734
-3.855097261561571,8.118817146121721,18.591158667771143
1.982138065142185,21.90486337506441,27.226533228972098
-3.312046326116042,16.99011406068258,22.6824574825546
8.945542053124903,2.8538030152526,14.19943408412237
10.8095580044608,4.747899805334817,16.169882170447462
12.955688582707761,7.050782961550849,17.81587193291385
13.311028841977876,6.683599044406742,17.703255639369292
13.66636910124799,6.316415127262637,17.619498029680763
14.092699975411426,6.434199413170014,17.7458648717573
14.545531247251546,7.024660396206373,18.018971967645676
14.998362519091666,7.615121379242734,18.26302328144514
14.968366852927382,8.058136013146376,18.41344010405814
14.458674478784435,8.307473028996895,18.46158926755681
13.94898210464149,8.556810044847413,18.518610997476273
13.522651230478054,8.439025758940037,18.458217143243893
13.224172073510765,7.966411677197263,18.26911116927077
12.925692916543476,7.493797595454491,18.0489694826655
13.127203718562441,7.310833424066269,17.96390768628627
13.509196445977452,6.9639985043122525,17.849421360529856
13.891189173392464,6.617163584558236,17.77243894002645
14.317367977087686,7.187275570204506,18.04084215466792
14.743546780782909,7.757387555850775,18.287046412493545
14.26050687478486,8.027073569091385,18.341870921249733
13.777466968786808,8.296759582331994,18.41399216617005
13.452335343674624,7.8037965031991305,18.203782490220544
13.884851660381155,7.495536036701818,18.106129562156035
11.007853874212486,18.576183638674742,23.459960894909834
11.378441414881099,18.076996896166015,23.090278001179687
11.749028955549715,17.577810153657285,22.75939794397767
12.188006895841244,17.52556183204874,22.64183883832402
12.64956522034171,17.925704361174667,22.73352497792499
13.111123544842176,18.325846890300593,22.807576184154414
13.143748620043619,18.74938878284007,23.043925482051947
12.74403582111029,19.15213086875551,23.415147807489536
12.344323022176962,19.55487295467095,23.801620740319535
11.905345081885432,19.607121276279496,23.977878224973104
11.47291201564968,19.30342340374686,23.891332521067714
11.040478949413927,18.999725531214224,23.778627828268583
11.238626231443272,18.74517702007305,23.55240157515315
11.614242922627586,18.26264368163148,23.16792437473195
11.9898596138119,17.780110343189914,22.81863966901278
12.446388787796668,18.163599468248677,22.91866362334457
12.902917961781432,18.547088593307443,23.001875404341916
12.508234313363804,18.966484083290045,23.374847601233185
12.113550664946178,19.385879573272643,23.764306154359133
11.676088448194724,19.065528296672845,23.67502139815829
12.061238617995693,18.614563882460764,23.28455561205398
9.256828108059368,1.3569239305548313,12.45818535529265
10.017130387083,1.2863360581385614,12.809739093757281
10.777432666106636,1.2157481857222918,13.263640402874454
11.051458073234505,1.5019437777238243,13.837752475661844
10.810610392182916,2.115056585118674,14.205700695431373
10.569762711131325,2.7281693925135237,14.505945431042724
10.18418884437531,3.017447314350564,14.478878399668952
9.694125767758326,2.9527024417579337,14.293256284125059
9.204062691141344,2.8879575691653034,14.209582052848901
8.930037284013473,2.6017619771637706,13.966507583793884
8.900645762658414,2.123981914777821,13.462396193624597
8.871254241303353,1.6462018523918718,12.804591242014746
9.247716936536268,1.6212923541131992,12.892789000045344
9.961356157268929,1.574072815057848,13.164854995547108
10.674995378001594,1.5268532760024967,13.56480349073077
10.480810755240972,2.1165977500364277,14.00164992508709
10.286626132480352,2.7063422240703585,14.335932458249452
9.749899997572399,2.6649656848386467,14.113384463203047
9.213173862664444,2.6235891456069353,13.99576985893781
9.230445399600356,2.1224407498600675,13.520766643920698
9.855628077420663,2.1195192499482474,13.70408529506983
-6.735938331585893,15.256459837329984,21.84672850632264
-6.100652168628105,14.976015795998455,21.745427580242808
-5.465366005670319,14.695571754666924,21.62444907224394
-4.986685434264276,14.769199044932103,21.620295752752867
-4.7145636806243045,15.189214211676186,21.777910463350135
-4.442441926984333,15.609229378420267,21.95888579779739
-4.463320353265103,16.01697009954931,22.160802967312573
-4.775020168821445,16.36988615327444,22.282444409896065
-5.086719984377787,16.72280220699957,22.39128285480074
-5.56540055578383,16.649174916734392,22.310374781844082
-6.161108656825246,16.15668773759671,22.124486768479407
-6.7568167578666625,15.66420055845903,21.973673081672995
-6.451162580381207,15.509657814755366,21.924208108731563
-5.871751096065469,15.216699801695567,21.82410947260631
-5.292339611749733,14.923741788635768,21.700655294481045
-4.96434317946771,15.356270927108119,21.859871801456684
-4.636346747185688,15.788800065580467,22.045923337866913
-5.003921241384082,16.12920214757733,22.173016729826845
-5.371495735582476,16.469604229574195,22.271914996667736
-5.911329157981841,15.98963102216478,22.0823997153322
-5.437836168724775,15.672950974636446,21.986182136786404
-2.0445041204705725,3.875150400666452,15.538451878430315
-1.88545353932198,3.5702687934144888,15.209275822115098
-1.726402958173388,3.265387186162526,14.979365447165026
-1.4314885715258012,3.073420284664234,14.854698733124563
-1.0314864876026935,3.014401001531964,14.598456611347745
-0.6314844036795858,2.9553817183996953,14.213937185392737
-0.43211573910518486,3.2226739954942536,14.237584244756397
-0.4541858254438786,3.7883842595631743,14.690294246203235
-0.47625591178257237,4.354094523632095,15.177528398457062
-0.7711702984301589,4.546061425130386,15.598864658071854
-1.3081528771631652,4.344252051445698,15.68917939665144
-1.8451354558961715,4.142442677761011,15.741424073279294
-1.773709739325977,3.957851198067538,15.522064844661438
-1.6383120137109863,3.6079314812126224,15.170608788513274
-1.502914288095996,3.2580117643577067,14.924736875880612
-1.0792593486392863,3.2440305908283897,14.727133977228132
-0.655604409182577,3.230049417299073,14.424617601870874
-0.7013273510548724,3.75072157176504,14.838106321897948
-0.7470502929271681,4.271393726231008,15.31345528511532
-1.2603800161265724,4.114622462149273,15.45404235929983
-1.1698196823829292,3.6793265264888317,15.04796383932761
13.759069012061527,8.961225829044931,18.626429197106393
13.908753786216796,9.478517137172563,18.804785194095313
14.058438560372064,9.995808445300193,19.00564288847209
13.918729096889654,10.283796074029263,19.170617047527795
13.504204927195126,10.31242676441388,19.220918040860592
13.089680757500597,10.341057454798499,19.24914034871665
12.860662878949219,10.15248216576695,19.144683496673345
12.84105069874024,9.766379874562357,18.949956156647694
12.821438518531263,9.380277583357767,18.806757220577428
12.96114798201367,9.092289954628699,18.7463516706231
13.24559955776191,8.93247024732104,18.671291022745024
13.530051133510149,8.772650540013384,18.582587883396197
13.597165387475055,9.033584821612592,18.675213494545762
13.724390115199903,9.528223307021323,18.857015907893054
13.851614842924748,10.022861792430055,19.056661873781472
13.459550719660642,10.074145305533571,19.11418550644402
13.067486596396533,10.12542881863709,19.140635098097178
13.025414369757135,9.7166737047136,18.95393380813779
12.983342143117735,9.307918590790107,18.805152649039897
13.290253765296395,9.170751706201349,18.75513929199183
13.374902242478518,9.62244850586746,18.925022475403683
9.551478573126955,17.760088232938404,23.162101642859863
9.932327319797386,17.470812647416707,22.873320363462366
10.313176066467818,17.181537061895007,22.641330012551382
10.76108196448023,17.078241928363575,22.580711107018203
11.22930331178387,17.171706721654605,22.596124177937885
11.69752465908751,17.265171514945635,22.591751212083103
10.559947976200075,18.679478772206174,23.6550200577922
10.081465422894617,18.376102821928114,23.52800918886404
9.602982869589159,18.072726871650055,23.40114114518957
9.802955505277682,17.90100600929997,23.243905744753114
10.182032417034694,17.575484400006815,22.95793530882622
10.561109328791707,17.24996279071366,22.70247263184955
11.031102511008765,17.379673607776148,22.759292994876784
11.501095693225823,17.509384424838633,22.76871842000311
11.128736317643792,17.972325143575905,23.105442667899354
10.75637694206176,18.43526586231318,23.468161724294443
10.279666223669722,18.168135935806575,23.37823018832973
10.655384367339243,17.773904771791358,23.069588582510224
11.921566379413699,5.712653445828826,16.927368726592675
12.24676528224772,5.363140567910204,16.85147091117115
12.571964185081743,5.013627689991582,16.763455751851204
12.935234731526384,5.052597612492054,16.86919814233915
13.29866743273347,5.475983587207272,17.151427884532666
13.662100133940559,5.899369561922492,17.42798436647697
12.59241803626312,7.011813039050377,17.729077571401074
12.259126691492124,6.570756025109674,17.422647601111873
11.92583534672113,6.129699011168971,17.121462113465398
12.100131532887191,5.943712504014783,17.079033902939237
12.430535039123757,5.591148311830512,16.998171411413864
12.760938545360323,5.238584119646242,16.913137339626918
13.119166643164867,5.6650214086271085,17.19435502350442
13.47739474096941,6.091458697607976,17.47270105983484
13.12725908510184,6.455591300486434,17.56008786685891
12.777123429234269,6.819723903364892,17.664472396718462
12.438627481060731,6.381718203689838,17.371863979520832
12.778897062112797,6.023369806158473,17.28006289769323
12.224774171229956,17.165182887927593,22.426554521610242
12.75603015791347,16.8821752613868,22.15655832640731
13.287286144596985,16.599167634846008,21.91348810997627
13.731762468688865,16.62340504662547,21.8636089500367
14.04307532501595,16.95235817553317,21.956670815707376
14.354388181343037,17.281311304440866,22.020357732660447
14.317620905954323,17.641690248562014,22.179486718438003
13.93661038744419,17.995887275321035,22.433413571382484
13.555599868934056,18.35008430208006,22.702568544389322
12.45457205604476,17.369783564902832,22.490818020983134
12.959884682265056,17.074483439337108,22.222734408644133
13.465197308485351,16.779183313771384,21.97937633920528
13.802453525275654,17.12042894170401,22.07884794521366
14.139709742065959,17.46167456963664,22.149952081158666
13.732755863092606,17.80357909737073,22.4036049288975
13.325801984119252,18.145483625104816,22.66814764884008
12.890187020082006,17.757633595003824,22.58983867369838
13.34632027267883,17.439031268353915,22.32662701600791
14.662885044805554,17.26414068923819,21.903470193580322
14.93637239319372,16.90263818795468,21.696804267829876
15.209859741581887,16.541135686671172,21.518238269041703
15.650600093485451,16.474868117485816,21.41488068755178
16.212599515129853,16.710750903902152,21.415503255224095
16.774598936774257,16.946633690318492,21.41761147528285
15.655313434070854,18.112349406941885,22.04525418994468
15.205585038942345,17.852210746905,22.06966161491975
14.755856643813836,17.592072086868114,22.06163835196827
14.910354826814926,17.39916094191979,21.924327419477546
15.203228368649643,17.033470102176967,21.705653513336998
15.496101910484366,16.66777926243414,21.514499099976355
16.03871513868221,16.907850387309793,21.50718345744801
16.581328366880058,17.147921512185444,21.490838438715066
16.214956185422555,17.52949154863019,21.673907107005146
15.848584003965053,17.911061585074933,21.904102232753576
15.379469415389988,17.65511126349736,21.930324433190673
15.709092277036099,17.281480825403577,21.7015466542253
-1.061510224373006,22.630754431274326,26.779422909757024
-0.8397178425470717,21.999751645985988,26.449656426480495
-0.6179254607211375,21.368748860697654,26.059611247408796
-0.3368360631033248,21.10618789024332,25.928459206428144
-0.025783036307607865,21.239468567278898,26.22667626299076
0.28526999048810914,21.37274924431448,26.50658145957725
0.5022612644141707,21.61910911397633,26.733093558679066
